user_id,name,rag_query_text,filter_metadata_json
user_0274,Anders Svensson,"안녕하세요! 저는 Anders Svensson입니다. 저는 50대 남성이고, 스웨덴에서 왔어요. 이번에는 혼자 여행을 오게 되었고요. 혼자라서 좀 더 자유롭게 여기저기 다닐 수 있는 게 참 좋네요. 식사 예산은 중간 정도로 생각하고 있고, 웨이팅이 좀 있어도 괜찮으니 맛있는 곳이라면 기다릴 수 있어요.

매운 음식은 잘 못 먹는 편이라 피하고 있고, 채식주의자는 아니에요. 특별히 피해야 할 재료도 없어서 음식 선택이 넓은 편이죠. 제가 특히 좋아하는 재료는 해산물, 야채, 그리고 닭고기예요. 다양한 요리를 시도해보는 걸 좋아하지만, 아무래도 익숙한 양식류를 제일 즐겨 먹는 것 같아요. 앞으로도 맛있는 음식과 새로운 경험을 기대하고 있습니다!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""해산물,야채,닭고기"", ""suitable_for"": ""혼자"", ""food_category"": ""양식""}"
user_0330,Noah Williams,"안녕하세요! 저는 Noah Williams입니다. 저는 50대 남성이고, 미국에서 왔어요. 이번엔 가족이랑 4명이서 여행 중인데, 다들 새로운 음식 맛보는 걸 좋아해서 매번 기대가 큽니다. 저희는 기다릴 수 있는 여유도 있어서 인기 있는 맛집도 괜찮아요. 예산은 중간 정도로 생각하고 있어서 너무 고급지거나 너무 저렴한 곳은 피하고 싶고요.

매운 음식은 잘 못 먹어서 조금만 매워도 힘들더라고요. 또, 채식주의자는 아니어서 고기나 해산물, 야채 다 잘 먹는 편이에요. 특별히 피해야 하는 재료는 없고, 오히려 소고기, 해산물, 야채가 들어간 음식은 특히 좋아합니다. 주로 양식 위주로 식사하는 걸 선호해서, 그런 메뉴가 많은 곳이면 더 좋겠네요. 앞으로 좋은 식당에서 가족과 행복한 시간을 보내고 싶어요!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,해산물,야채"", ""suitable_for"": ""가족"", ""food_category"": ""양식""}"
user_0275,Yulia Ivanova,"안녕하세요! 저는 Yulia Ivanova입니다. 30대 여성이고, 우크라이나에서 왔어요. 이번에는 연인과 둘이서 여행을 왔답니다. 저희는 식사할 때 조금 기다리는 건 괜찮고, 예산은 중간 정도로 생각하고 있어요. 매운 음식은 잘 못 먹는 편이라 피하고 있지만, 특별히 못 먹는 재료는 없어요. 소고기, 해산물, 그리고 야채를 정말 좋아해서 이런 재료가 들어간 음식을 선호해요. 채식주의자는 아니고, 양식 종류의 요리를 특히 즐겨 먹는답니다. 이렇게 저에 대해 소개해 드렸는데, 잘 부탁드려요!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,해산물,야채"", ""suitable_for"": ""연인"", ""food_category"": ""양식""}"
user_0019,Alice Anderson,"안녕하세요! 저는 Alice Anderson입니다. 저는 10대 여자이고, 호주에서 왔어요. 이번엔 가족이랑 4명이서 여행 중이에요. 음식 고를 때는 조금 기다릴 수 있고, 예산은 중간 정도 생각하고 있어요. 매운 음식은 잘 못 먹지만, 채식주의자는 아니에요. 특별히 피해야 하는 재료는 없고, 치킨이랑 감자, 파스타를 정말 좋아해요. 주로 양식을 선호하는 편이라, 맛있는 서양 음식이 있으면 추천해주시면 정말 감사하겠습니다!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""치킨,감자,파스타"", ""suitable_for"": ""가족"", ""food_category"": ""양식""}"
user_0449,Omar Haddad,"안녕하세요! 저는 Omar Haddad입니다. 저는 요르단에서 온 40대 남성이고요, 이번엔 친구랑 둘이서 여행을 왔어요. 식사할 때는 조금 기다릴 수 있는 편이고, 예산은 중간 정도로 생각하고 있어요. 매운 음식도 잘 먹는 편이라 한국 음식의 매운맛도 기대하고 있습니다. 저는 채식주의자는 아니고, 특별히 피해야 하는 재료도 없어요. 오히려 양고기, 닭고기, 그리고 야채를 특히 좋아해서 이런 재료가 들어간 요리는 항상 환영이에요. 주로 중동식 음식을 좋아하지만, 새로운 맛도 즐기고 싶어요. 맛있는 식사 자리에서 좋은 추억을 만들고 싶네요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""양고기,닭고기,야채"", ""suitable_for"": ""친구"", ""food_category"": ""N/A""}"
user_0367,Emily O’Connor,"안녕하세요! 저는 Emily O’Connor입니다. 저는 30대 호주인 여자예요. 이번엔 연인과 둘이서 여행을 왔어요. 음식 고를 때 예산은 중간 정도로 생각하고 있고, 매운 음식도 괜찮아요! 채식주의자는 아니고 특별히 피해야 할 재료도 없어서, 웬만한 음식은 다 잘 먹는 편이에요. 해산물, 소고기, 그리고 신선한 야채를 정말 좋아해서 그런 재료가 들어간 양식 요리를 특히 즐겨요. 웨이팅도 괜찮으니, 맛있는 곳이라면 조금 기다리는 것도 문제없어요. 저와 비슷한 취향이 있다면 추천도 언제든 환영입니다!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""해산물,소고기,야채"", ""suitable_for"": ""연인"", ""food_category"": ""양식""}"
user_0222,Fatima Al-Farsi,"안녕하세요! 저는 Fatima Al-Farsi입니다. 저는 30대 여성이고, 오만에서 왔어요. 이번에는 연인과 둘이서 여행을 오게 되었답니다. 음식 고를 때는 특별히 서두르지 않아도 괜찮고, 예산은 중간 정도로 생각하고 있어요. 매운 음식은 잘 못 먹는 편이고, 채식주의자는 아니에요. 대신 돼지고기는 먹지 않으니 피하고 있어요. 소고기, 닭고기, 해산물, 그리고 야채를 특히 좋아해서 그런 메뉴가 있으면 꼭 한 번씩 맛보고 싶어요. 그리고 아무래도 중동 음식이 입에 잘 맞아서, 여행지에서도 중동식 요리를 찾아보는 편이에요. 이렇게 저에 대해 간단히 소개해봤어요!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,닭고기,해산물,야채"", ""suitable_for"": ""연인"", ""food_category"": ""N/A""}"
user_0388,Kayla Robinson,"안녕하세요! 저는 Kayla Robinson입니다. 저는 10대 캐나다 소녀예요. 이번엔 친구들이랑 6명이서 여행을 오게 됐어요. 저희는 주로 양식을 좋아해서 그런 음식점을 많이 찾고 있고요. 매운 음식은 잘 못 먹는 편이라 피하고 있는데, 특별히 못 먹는 재료는 없어요. 채식주의자도 아니고, 치킨이나 감자, 야채가 들어간 요리를 특히 좋아해요. 예산은 중간 정도로 생각하고 있어서 너무 비싼 곳보다는 부담 없이 즐길 수 있는 곳이면 좋겠어요. 그리고 대기 시간이 좀 있어도 기다릴 수 있으니까, 맛있고 분위기 좋은 곳을 추천해주시면 정말 좋을 것 같아요!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""치킨,감자,야채"", ""suitable_for"": ""친구"", ""food_category"": ""양식""}"
user_0371,Sofia Rossi,"안녕하세요! 저는 Sofia Rossi입니다. 저는 30대 이탈리아 여성이고, 이번 여행은 연인과 둘이서 함께 왔어요. 음식은 너무 맵지 않은 걸 선호하고, 특별히 피해야 할 재료는 없어요. 채식주의자는 아니지만, 해산물이나 야채, 치즈, 그리고 파스타를 정말 좋아해요. 양식 요리를 주로 찾게 되고, 예산은 중간 정도로 생각하고 있습니다. 기다리는 건 괜찮으니, 맛있는 집이라면 조금 기다려도 좋아요!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""해산물,야채,치즈,파스타"", ""suitable_for"": ""연인"", ""food_category"": ""양식""}"
user_0234,Alina Ivanova,"안녕하세요! 저는 Alina Ivanova입니다. 50대 여성이고, 우크라이나에서 왔어요. 이번엔 가족이랑 총 5명이서 여행을 오게 되었답니다. 저희는 양식 음식을 좋아하고, 소고기, 해산물, 야채, 닭고기를 특히 즐겨 먹어요. 특별히 피해야 할 재료는 없고, 채식주의자는 아니에요. 매운 음식은 좀 어려워서 가능한 한 피하고 싶고요. 예산은 중간 정도로 생각하고 있고, 기다리는 건 괜찮으니 맛있는 식당이 있다면 추천해주시면 좋겠어요!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,해산물,야채,닭고기"", ""suitable_for"": ""가족"", ""food_category"": ""양식""}"
user_0058,Maria Ivanova,"안녕하세요! 저는 Maria Ivanova입니다. 60대가 넘은 러시아 여성이고요, 이번에는 연인과 둘이서 여행을 왔어요. 저희는 식사할 때 오래 기다리는 걸 별로 좋아하지 않아서, 바로 먹을 수 있는 곳을 선호해요. 예산은 너무 부담스럽지 않은 중간 정도로 생각하고 있고요.

음식 취향을 말씀드리자면, 맵거나 자극적인 음식은 잘 못 먹어서 매운 건 피하고 있어요. 채식주의자는 아니고, 특별히 피해야 하는 재료도 없어요. 오히려 소고기, 감자, 버섯처럼 담백하고 고소한 재료를 정말 좋아한답니다. 양식 종류의 음식이면 더더욱 반가워요! 이런 저를 위해 맛있는 음식 추천해주시면 정말 기쁠 것 같아요.","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,감자,버섯"", ""suitable_for"": ""연인"", ""food_category"": ""양식""}"
user_0408,Zanele Dlamini,"안녕하세요! 저는 Zanele Dlamini입니다. 저는 40대 여성이고, 남아프리카공화국에서 왔어요. 이번엔 가족이랑 6명이서 함께 여행 중이에요. 새로운 곳에서 다양한 음식과 문화를 경험하는 걸 정말 좋아한답니다.

저희 가족은 중간 정도의 예산으로 식사를 계획하고 있고, 음식 종류는 특별히 가리지 않아요. 매운 음식도 괜찮고, 채식주의자는 아니어서 고기나 해산물, 야채 등 다양하게 즐길 수 있습니다. 특별히 피해야 하는 재료도 없어서 메뉴 고를 때 고민이 덜한 편이에요. 필요하다면 기다릴 수도 있으니, 맛있는 식당이라면 웨이팅도 괜찮아요.

소고기, 해산물, 야채를 특히 좋아해서 그런 메뉴가 있으면 꼭 추천해 주세요! 앞으로도 좋은 추억 많이 만들고 싶어요. 잘 부탁드려요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,해산물,야채"", ""suitable_for"": ""가족"", ""food_category"": ""N/A""}"
user_0326,Hiroshi Yamamoto,"안녕하세요! 저는 Hiroshi Yamamoto입니다. 일본에서 온 40대 남자예요. 이번 여행은 혼자서 왔고, 그래서 이번엔 저 혼자만의 시간을 보내고 있습니다. 예산은 중간 정도로 생각하고 있고요, 기다리는 건 괜찮으니 인기 있는 식당도 도전해보고 싶어요. 매운 음식은 잘 못 먹어서 피하고 있고, 채식주의자는 아니에요. 특별히 피해야 하는 재료는 없고, 오히려 생선이나 해산물, 야채를 정말 좋아합니다. 원래도 일식을 즐기지만, 한국에서 새로운 맛집을 찾아다니는 게 이번 여행의 큰 즐거움 중 하나예요. 앞으로도 다양한 음식과 경험을 기대하고 있습니다!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""생선,해산물,야채"", ""suitable_for"": ""혼자"", ""food_category"": ""일식""}"
user_0263,Samuel Smith,"안녕하세요! 저는 Samuel Smith입니다. 호주에서 온 60대 남성이에요. 이번에는 혼자 여행을 하고 있어서 저 혼자만의 시간을 즐기고 있답니다. 저는 중간 정도의 예산으로 여행을 계획하고 있고, 음식점에서 오래 기다리는 건 조금 힘들어서 가능한 바로 식사할 수 있는 곳을 선호해요. 매운 음식은 잘 못 먹지만, 소고기나 해산물, 그리고 신선한 야채를 정말 좋아합니다. 채식주의자는 아니고, 특별히 피해야 하는 재료도 없어요. 웨스턴 스타일의 음식, 즉 양식류를 선호해서 그런 메뉴가 있는 곳을 주로 찾아다니고 있습니다. 저와 비슷한 취향을 가진 분들께 좋은 정보 나누고 싶어요!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,해산물,야채"", ""suitable_for"": ""혼자"", ""food_category"": ""양식""}"
user_0218,Lucía Fernández,"안녕하세요! 저는 Lucía Fernández입니다. 30대 아르헨티나 사람이고, 이번에는 친구들이랑 5명이서 여행을 왔어요. 저는 여자고, 여행할 때 맛있는 음식을 꼭 챙겨 먹는 편이에요. 예산은 중간 정도로 생각하고 있고, 웨이팅이 좀 있어도 괜찮아요. 매운 음식도 잘 먹는 편이고, 채식주의자는 아니에요. 특별히 피하는 재료는 없고, 소고기나 해산물, 야채를 특히 좋아해요. 그리고 양식을 즐겨 먹는 편이라 맛있는 양식집이 있다면 꼭 가보고 싶어요. 좋은 음식 추천해주시면 정말 감사하겠습니다!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,해산물,야채"", ""suitable_for"": ""친구"", ""food_category"": ""양식""}"
user_0424,Ava Wilson,"안녕하세요! 저는 Ava Wilson입니다. 저는 호주에서 온 20대 여자예요. 이번엔 친구들이랑 4명이서 여행을 왔는데, 새로운 음식과 문화를 경험하는 걸 정말 좋아해요. 저희는 양식을 주로 찾고 있고, 저는 소고기랑 해산물, 야채 들어간 요리를 특히 좋아해요. 채식주의자는 아니고, 피해야 할 재료도 따로 없어서 다양한 메뉴를 즐길 수 있어요. 매운 음식도 잘 먹는 편이라 도전하는 것도 좋아하고요. 예산은 중간 정도로 생각하고 있어서 너무 비싸지만 않으면 괜찮아요. 그리고 음식이 조금 늦게 나와도 기다릴 수 있으니, 맛있는 곳이라면 추천해주시면 정말 감사할 것 같아요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,해산물,야채"", ""suitable_for"": ""친구"", ""food_category"": ""양식""}"
user_0074,Ahmed al-Sayed,"안녕하세요! 저는 Ahmed al-Sayed입니다. 사우디아라비아에서 온 60대 남성이에요. 이번에는 가족들이랑 6명이서 함께 여행 중입니다. 저희는 식사할 때 오래 기다리는 걸 별로 좋아하지 않아서, 자리가 빨리 나면 더 좋겠어요. 예산은 중간 정도로 생각하고 있고요.

음식은 매운 것도 괜찮아서 매콤한 맛도 즐길 수 있습니다. 저는 채식주의자는 아니고, 특히 소고기, 닭고기, 해산물, 그리고 야채를 좋아해요. 다만 돼지고기는 피하고 있습니다. 아무래도 중동식 음식을 선호하다 보니, 그런 메뉴가 있으면 정말 좋겠네요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,닭고기,해산물,야채"", ""suitable_for"": ""가족"", ""food_category"": ""N/A""}"
user_0131,Lucas Moreira,"안녕하세요! 저는 Lucas Moreira입니다. 30대 남자이고, 브라질에서 왔어요. 이번 여행은 혼자 1명이서 다니고 있는데요, 한국에 오면 꼭 한식을 맛보고 싶었거든요. 저는 중간 정도의 예산으로 식사를 즐기는 편이고, 웨이팅도 괜찮으니 기다릴 수 있어요. 맵게 먹는 것도 문제없고, 채식주의자는 아니에요. 특별히 피해야 하는 재료도 없고요. 오히려 소고기, 해산물, 야채 같은 재료를 정말 좋아해서 그런 음식이 나오면 더 반가울 것 같아요. 한국 음식의 다양한 매력을 직접 느껴보고 싶어서 기대가 큽니다!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,해산물,야채"", ""suitable_for"": ""혼자"", ""food_category"": ""한식""}"
user_0023,Miguel Sanchez,"안녕하세요! 저는 Miguel Sanchez입니다. 저는 10대 남자이고, 멕시코에서 왔어요. 이번에는 가족이랑 6명이서 여행 중이에요. 저희는 중간 정도 예산으로 맛있는 음식을 즐기고 싶어서 식당을 찾고 있답니다. 매운 음식도 잘 먹고, 채식주의자는 아니에요. 특별히 피해야 하는 재료도 없고, 소고기랑 해산물, 야채를 정말 좋아해요. 중남미 음식이 특히 입맛에 잘 맞아서 이번 여행에서도 꼭 맛보고 싶어요. 기다리는 것도 괜찮으니까, 저희 가족이 함께 즐길 수 있는 맛있는 중남미 음식을 추천해주시면 정말 감사하겠습니다!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,해산물,야채"", ""suitable_for"": ""가족"", ""food_category"": ""N/A""}"
user_0189,Viktor Volkov,"안녕하세요! 저는 Viktor Volkov입니다. 러시아에서 온 60대 남성이고요, 이번엔 친구들이랑 셋이서 여행을 왔어요. 사실 저희는 매운 음식은 잘 못 먹고, 채식주의자는 아니라서 고기나 해산물도 잘 먹는 편이에요. 특별히 피하는 재료는 없고, 소고기랑 해산물, 그리고 감자를 특히 좋아합니다. 한식에 관심이 많아서 이번 여행에서는 한국 음식을 많이 맛보고 싶어요. 예산은 중간 정도로 생각하고 있는데, 식당에서 오래 기다리는 건 좀 힘들 것 같아요. 이런 저를 위해 추천해주실 만한 맛집이 있다면 정말 좋겠네요!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,해산물,감자"", ""suitable_for"": ""친구"", ""food_category"": ""한식""}"
user_0473,Elena Ivanova,"안녕하세요! 저는 Elena Ivanova입니다. 러시아에서 온 60대 여성이고요, 이번에는 혼자 여행을 왔어요. 혼자서 조용히 여행하는 걸 참 좋아하는 편이랍니다. 식사할 때는 오래 기다리는 걸 별로 좋아하지 않아서 바로 먹을 수 있는 곳을 선호해요. 예산은 중간 정도로 생각하고 있고, 매운 음식은 잘 못 먹는 편이에요. 채식주의자는 아니고, 특별히 피해야 할 재료도 없어서 웬만한 음식은 다 괜찮아요. 특히 소고기, 감자, 버섯이 들어간 음식을 좋아해서 그런 메뉴가 있으면 꼭 한번 먹어보고 싶어요. 양식도 좋아해서 이번 여행에서는 여러 나라의 양식 요리도 많이 맛보고 싶네요.","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,감자,버섯"", ""suitable_for"": ""혼자,조용한"", ""food_category"": ""양식""}"
user_0166,Fatima Bouazizi,"안녕하세요! 저는 Fatima Bouazizi입니다. 저는 50대 여성이고, 튀니지에서 왔어요. 이번엔 가족이랑 7명이서 함께 여행을 왔답니다. 저희 가족은 다 같이 움직이기 때문에 식사할 때 대기하는 건 좀 어려운 편이에요. 예산은 중간 정도로 생각하고 있고요.

저는 매운 음식도 잘 먹는 편이고, 채식주의자는 아니에요. 다만, 돼지고기는 피하고 있어요. 해산물이나 야채, 닭고기는 좋아해서 그런 재료가 들어간 음식이면 정말 반가워요. 이번 여행에서는 중국음식을 좀 즐겨보고 싶어서, 중식 카테고리에 관심이 많아요. 저에 대해 궁금한 점 있으시면 언제든 편하게 말씀해 주세요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""해산물,야채,닭고기"", ""suitable_for"": ""가족"", ""food_category"": ""중식""}"
user_0259,Ahmed El-Sayed,"안녕하세요! 저는 Ahmed El-Sayed입니다. 현재 40대 남성이고, 이집트에서 왔어요. 이번엔 혼자 여행하고 있어서 저 혼자만의 시간을 충분히 즐기고 있습니다. 음식 취향을 말씀드리자면, 저는 소고기, 닭고기, 해산물, 그리고 야채를 정말 좋아해요. 반면에 돼지고기는 피하려고 하고요. 채식주의자는 아니고, 매운 음식도 잘 먹는 편입니다. 예산은 중간 정도로 생각하고 있고, 음식점에서 기다리는 것도 괜찮아요. 평소에 중동 음식은 물론이고 한식이나 양식도 즐겨 먹는 편이라 다양한 음식에 도전하는 걸 좋아합니다. 앞으로도 여러 가지 음식과 문화를 경험해보고 싶어요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,닭고기,해산물,야채"", ""suitable_for"": ""혼자"", ""food_category"": ""N/A""}"
user_0465,Maria Rossi,"안녕하세요! 저는 Maria Rossi입니다. 이탈리아에서 온 60대 여성이고요, 이번에는 혼자 여행을 하고 있어요. 저 혼자만의 시간을 만끽하고 있답니다. 식사할 때는 너무 오래 기다리는 건 조금 힘들어서 빨리 자리를 잡을 수 있으면 좋겠어요. 예산은 중간 정도로 생각하고 있고, 매운 음식은 잘 못 먹어서 피하고 있어요. 채식주의자는 아니고, 특별히 피해야 하는 재료도 없어서 음식 선택이 자유로운 편이에요. 해산물, 야채, 치즈, 토마토를 특히 좋아해서 이런 재료가 들어간 요리를 보면 꼭 한 번씩 맛보고 싶더라고요. 주로 양식 위주로 식사하는 걸 선호하고 있어요. 여행지에서 맛있는 음식과 함께 좋은 추억을 쌓고 싶네요!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""해산물,야채,치즈,토마토"", ""suitable_for"": ""혼자"", ""food_category"": ""양식""}"
user_0035,Anna Kowalska,"안녕하세요! 저는 Anna Kowalska입니다. 저는 40대 폴란드 여성이고, 이번엔 가족이랑 5명이서 함께 여행을 왔어요. 저희는 주로 양식을 좋아하고, 예산은 중간 정도로 생각하고 있어요. 맵게 먹는 건 조금 힘들어서 매운 음식은 피하고 있고, 채식주의자는 아니에요. 특별히 피해야 하는 재료는 없고, 소고기랑 감자, 그리고 각종 야채를 특히 좋아해요. 기다리는 것도 괜찮으니까, 저희 가족이 다 같이 맛있게 즐길 수 있는 음식을 추천해주시면 정말 좋을 것 같아요!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,감자,야채"", ""suitable_for"": ""가족"", ""food_category"": ""양식""}"
user_0170,Yusuf Demir,"안녕하세요! 저는 Yusuf Demir입니다. 20대 남자이고, 터키에서 왔어요. 이번엔 친구들이랑 4명이서 여행을 왔답니다. 저희는 맛있는 음식도 즐기고 새로운 경험을 좋아해서, 중동식 음식을 특히 선호해요. 양고기, 야채, 해산물 같은 재료를 정말 좋아하고, 특별히 피하는 재료는 없어요. 채식주의자는 아니라서 고기도 잘 먹고, 매운 음식도 괜찮아요. 예산은 중간 정도로 생각하고 있어서 너무 고급진 곳보다는 가성비 좋은 맛집을 찾고 있고, 웨이팅도 어느 정도는 괜찮으니 맛있으면 기다릴 수 있어요. 이런 저에게 딱 맞는 식당이 있다면 꼭 추천해 주세요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""양고기,야채,해산물"", ""suitable_for"": ""친구"", ""food_category"": ""N/A""}"
user_0062,Priya Sharma,"안녕하세요! 저는 Priya Sharma입니다. 저는 인도에서 온 10대 여자예요. 이번엔 가족이랑 7명이서 여행을 왔는데, 다 같이 좋은 추억을 만들고 싶어서 기대가 커요. 저는 인도 음식도 좋아하고, 고기류는 피하는 채식주의자예요. 대신 야채, 두부, 콩류 같은 재료를 특히 좋아한답니다. 매운 음식도 잘 먹고, 맛집 앞에서 조금 기다리는 건 괜찮아요. 예산은 너무 비싸지 않은 중간 수준으로 생각하고 있어요. 맛있고 채식에 맞는 인도 음식 추천해주시면 정말 감사하겠습니다!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""O"", ""main_ingredients_list"": ""야채,두부,콩류"", ""suitable_for"": ""가족"", ""food_category"": ""N/A""}"
user_0432,Jack Williams,"안녕하세요! 저는 Jack Williams입니다. 저는 미국에서 온 10대 남학생이에요. 이번엔 친구들이랑 다섯 명이서 여행을 오게 됐어요. 저희는 주로 양식을 좋아해서 맛있는 곳을 찾아다니고 있어요. 매운 음식은 좀 못 먹는 편이라서, 맵지 않은 메뉴를 선호하고요. 채식주의자는 아니고, 특별히 피해야 하는 재료도 없어서 웬만한 음식은 다 잘 먹어요. 치킨, 치즈, 감자 들어간 요리를 특히 좋아해서 그런 메뉴가 있으면 꼭 먹어보는 편이에요. 예산은 중간 정도로 생각하고 있고, 웨이팅이 있어도 기다릴 수 있으니 맛있는 곳만 추천해 주시면 정말 좋을 것 같아요!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""치킨,치즈,감자"", ""suitable_for"": ""친구"", ""food_category"": ""양식""}"
user_0127,Hiroshi Nakamura,"안녕하세요! 저는 Hiroshi Nakamura입니다. 일본에서 온 40대 남자이고요, 이번엔 가족이랑 4명이서 여행을 왔어요. 저희 가족은 모두 일식을 좋아해서, 한국에서도 일본 음식점이나 해산물 요리를 자주 찾게 되더라고요. 예산은 중간 정도로 생각하고 있고, 매운 음식은 좀 힘들어서 피하고 있어요. 채식주의자는 아니고, 특별히 못 먹는 재료도 없어서 식사 선택이 넓은 편이에요. 저는 생선이나 해산물, 그리고 신선한 야채를 특히 좋아해서, 그런 메뉴가 있으면 꼭 먹어보고 싶어요. 웨이팅이 좀 있어도 괜찮으니, 맛있는 일식이나 해산물 요리를 즐길 수 있는 좋은 곳을 추천해주시면 정말 좋을 것 같아요!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""생선,해산물,야채"", ""suitable_for"": ""가족"", ""food_category"": ""일식""}"
user_0500,Samira Al Farsi,"안녕하세요! 저는 Samira Al Farsi입니다. 저는 40대 여성이고, 아랍에미리트에서 왔어요. 이번에는 가족이랑 8명이서 함께 여행 중이에요. 저희 가족은 다 같이 움직이는 걸 좋아해서 항상 즐겁게 다니고 있답니다.

식사할 때 저는 돼지고기는 피하고, 닭고기나 해산물, 그리고 신선한 야채를 정말 좋아해요. 매운 음식은 잘 못 먹어서 가능하면 맵지 않은 메뉴를 선호하고요. 채식주의자는 아니지만, 다양한 재료를 골고루 즐기는 편이에요. 그리고 중동식 음식을 특히 좋아해서, 여행지에서도 그런 맛을 찾으려고 해요.

예산은 중간 정도로 생각하고 있어서 너무 고급지거나 너무 저렴한 곳보다는 적당한 가격대의 맛있는 식당을 선호해요. 그리고 식당에서 조금 기다리는 건 괜찮으니까, 맛있는 곳이라면 추천해주셔도 좋아요!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""닭고기,해산물,야채"", ""suitable_for"": ""가족"", ""food_category"": ""N/A""}"
user_0150,Marie Dubois,"안녕하세요! 저는 Marie Dubois입니다. 프랑스에서 온 40대 여성이고요, 이번에는 연인과 둘이서 여행을 오게 되었어요. 저희는 음식점에서 조금 기다리는 건 괜찮고, 예산도 넉넉하게 잡아서 맛있는 걸 많이 경험해보고 싶어요. 매운 음식은 잘 못 먹지만, 채식주의자는 아니에요. 특별히 피해야 할 재료는 없고, 해산물이나 야채, 치즈가 들어간 음식들을 정말 좋아한답니다. 양식 요리를 특히 즐기는 편이라 이번 여행에서도 다양한 양식 메뉴를 기대하고 있어요.","{""budget_range"": ""고"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""해산물,야채,치즈"", ""suitable_for"": ""연인"", ""food_category"": ""양식""}"
